file	line	operation	signals	source	disposition
src/app/model/link.ts	768	canBeCircular	point graph	return this.subset.length === 0 && this.groundPivot() !== undefined;	pending S6/S7 semantic disposition
src/app/model/link.ts	782	circularOutline	point graph	const reach = this.joints.reduce((far, joint) => Math.max(far, getDistance(center, joint)), 0);	pending S6/S7 semantic disposition
src/app/model/link.ts	796	getSimplePathString	point graph	const allJoints = l.joints;	pending S6/S7 semantic disposition
src/app/model/link.ts	800	getSimplePathString	legacy record	const collapsed = RealLink.collapsedOutline(points);	pending S6/S7 semantic disposition
src/app/model/link.ts	836	getSimplePathString	legacy record	// RealLink.debugDesiredJointsIDs = desiredJointsIDs;	pending S6/S7 semantic disposition
src/app/model/link.ts	906	getSimplePathString	legacy record	if (!RealLink.isClockwise(this.externalLines[0], this.CoM)) {	pending S6/S7 semantic disposition
src/app/model/link.ts	1094	fill	legacy record	if (value !== this._fill) RealLink.paintRevision++;	pending S6/S7 semantic disposition
src/app/model/link.ts	1151	isWelded	point graph	return this.subset.length >= 1;	pending S6/S7 semantic disposition
src/app/model/link.ts	1241	<module>	legacy record	* The body a slider rides on: a zero-length link joining a PrisJoint to the	pending S6/S7 semantic disposition
src/app/model/link.ts	1242	<module>	legacy record	* coincident RevJoint that the sliding link pins to. It is a real body so it can	pending S6/S7 semantic disposition
src/app/model/link.ts	1249	<module>	legacy record	export class SliderBlock extends Link {	pending S6/S7 semantic disposition
src/app/model/link.ts	1255	<module>	legacy record	// export class BinaryLink extends RealLink {}	pending S6/S7 semantic disposition
src/app/model/link.ts	1257	<module>	legacy record	// export class NonBinaryLink extends RealLink {}	pending S6/S7 semantic disposition
src/app/model/lock-set.ts	1	<module>	legacy record	import { Joint, RealJoint } from './joint';	pending S6/S7 semantic disposition
src/app/model/lock-set.ts	2	<module>	legacy record	import { Link, RealLink, SliderBlock } from './link';	pending S6/S7 semantic disposition
src/app/model/lock-set.ts	35	<module>	legacy record	export type Lockable = RealJoint | Force;	pending S6/S7 semantic disposition
src/app/model/lock-set.ts	48	allBodies	point graph; legacy record	return links.flatMap((link) => [link, ...(link instanceof RealLink ? link.subset : [])]);	pending S6/S7 semantic disposition
src/app/model/lock-set.ts	66	frozenJointIds	legacy record	if (joint instanceof RealJoint && joint.locked) frozen.add(joint.id);	pending S6/S7 semantic disposition
src/app/model/lock-set.ts	89	closeOverConsequences	legacy record	if (!(link instanceof SliderBlock)) return;	pending S6/S7 semantic disposition
src/app/model/lock-set.ts	90	closeOverConsequences	point graph	const pair = link.joints.map((joint) => joint.id);	pending S6/S7 semantic disposition
src/app/model/lock-set.ts	129	locksHolding	legacy record	.filter((joint): joint is RealJoint => joint instanceof RealJoint && joint.locked)	pending S6/S7 semantic disposition
src/app/model/mechanism/anchor.ts	1	<module>	legacy record	import { Joint, PrisJoint, RealJoint } from '../joint';	pending S6/S7 semantic disposition
src/app/model/mechanism/anchor.ts	142	coordinateRuleFor	legacy record	if (!(driven instanceof PrisJoint)) return undefined;	pending S6/S7 semantic disposition
src/app/model/mechanism/anchor.ts	145	coordinateRuleFor	point graph	const ends = carrier.joints.filter((member) => member.id !== driven.id);	pending S6/S7 semantic disposition
src/app/model/mechanism/anchor.ts	155	slotAxis	legacy record	function slotAxis(joint: RealJoint): { x: number; y: number } | undefined {	pending S6/S7 semantic disposition
src/app/model/mechanism/anchor.ts	156	slotAxis	legacy record	if (!(joint instanceof PrisJoint)) return undefined;	pending S6/S7 semantic disposition
src/app/model/mechanism/bodies.ts	1	<module>	legacy record	import { Joint, PrisJoint, RealJoint } from '../joint';	pending S6/S7 semantic disposition
src/app/model/mechanism/bodies.ts	13	<module>	legacy record	bodiesAt(joint: RealJoint): Set<string>;	pending S6/S7 semantic disposition
src/app/model/mechanism/bodies.ts	33	assignBodies	point graph; legacy record	.filter((link) => link.joints.length > 0 && link.joints.every((j) => (j as RealJoint).ground))	pending S6/S7 semantic disposition
src/app/model/mechanism/bodies.ts	49	assignBodies	point graph; legacy record	(link) => link.joints.length > 0 && link.joints.every((j) => (j as RealJoint).ground)	pending S6/S7 semantic disposition
src/app/model/mechanism/bodies.ts	61	assignBodies	legacy record	const bodiesAt = (joint: RealJoint): Set<string> => {	pending S6/S7 semantic disposition
src/app/model/mechanism/bodies.ts	62	assignBodies	point graph	const bodies = new Set(joint.links.map(bodyOf));	pending S6/S7 semantic disposition
src/app/model/mechanism/bodies.ts	66	assignBodies	legacy record	if (joint instanceof PrisJoint && !joint.ground) {	pending S6/S7 semantic disposition
src/app/model/mechanism/drive-profile.ts	1	<module>	legacy record	import { PrisJoint, RealJoint } from '../joint';	pending S6/S7 semantic disposition
src/app/model/mechanism/drive-profile.ts	61	driveProfileOf	point graph	const frames = mechanism.joints;	pending S6/S7 semantic disposition
src/app/model/mechanism/drive-profile.ts	65	driveProfileOf	legacy record	const at = frames[0].findIndex((joint) => (joint as RealJoint).input);	pending S6/S7 semantic disposition
src/app/model/mechanism/drive-profile.ts	70	driveProfileOf	legacy record	const linear = frames[0][at] instanceof PrisJoint;	pending S6/S7 semantic disposition
src/app/model/mechanism/finite-difference-kinematics.ts	2	<module>	legacy record	import { Link, RealLink } from '../link';	pending S6/S7 semantic disposition
src/app/model/mechanism/finite-difference-kinematics.ts	40	fillRatesByDifference	point graph	const count = Math.min(mechanism.joints.length, mechanism.timeNum.length);	pending S6/S7 semantic disposition
src/app/model/mechanism/finite-difference-kinematics.ts	44	fillRatesByDifference	point graph	for (const joint of mechanism.joints[index] ?? []) {	pending S6/S7 semantic disposition
src/app/model/mechanism/finite-difference-kinematics.ts	46	fillRatesByDifference	point graph	const xs = (i: number) => mechanism.joints[i]?.find((one) => one.id === joint.id)?.x;	pending S6/S7 semantic disposition
src/app/model/mechanism/finite-difference-kinematics.ts	47	fillRatesByDifference	point graph	const ys = (i: number) => mechanism.joints[i]?.find((one) => one.id === joint.id)?.y;	pending S6/S7 semantic disposition
src/app/model/mechanism/finite-difference-kinematics.ts	62	fillRatesByDifference	point graph	for (const link of mechanism.links[index] ?? []) {	pending S6/S7 semantic disposition
src/app/model/mechanism/finite-difference-kinematics.ts	63	fillRatesByDifference	legacy record	if (!(link instanceof RealLink)) continue;	pending S6/S7 semantic disposition
src/app/model/mechanism/finite-difference-kinematics.ts	64	fillRatesByDifference	legacy record	const bodyAt = (i: number): RealLink | undefined =>	pending S6/S7 semantic disposition
src/app/model/mechanism/finite-difference-kinematics.ts	65	fillRatesByDifference	point graph	mechanism.links[i]?.find(	pending S6/S7 semantic disposition
src/app/model/mechanism/finite-difference-kinematics.ts	66	fillRatesByDifference	legacy record	(one): one is RealLink => one.id === link.id && one instanceof RealLink	pending S6/S7 semantic disposition
src/app/model/mechanism/finite-difference-kinematics.ts	87	fillRatesByDifference	point graph	if (!body || body.joints.length < 2) return undefined;	pending S6/S7 semantic disposition
src/app/model/mechanism/finite-difference-kinematics.ts	88	fillRatesByDifference	point graph	return Math.atan2(body.joints[1].y - body.joints[0].y, body.joints[1].x - body.joints[0].x);	pending S6/S7 semantic disposition
src/app/model/mechanism/force-solver.ts	1	<module>	legacy record	import { Joint, PrisJoint, RealJoint } from '../joint';	pending S6/S7 semantic disposition
src/app/model/mechanism/force-solver.ts	2	<module>	legacy record	import { Link, SliderBlock, RealLink } from '../link';	pending S6/S7 semantic disposition
src/app/model/mechanism/force-solver.ts	98	<module>	legacy record	joint: RealJoint;	pending S6/S7 semantic disposition
src/app/model/mechanism/force-solver.ts	116	<module>	legacy record	slider: PrisJoint;	pending S6/S7 semantic disposition
src/app/model/mechanism/force-solver.ts	118	<module>	legacy record	rider: RealLink;	pending S6/S7 semantic disposition
src/app/model/mechanism/force-solver.ts	252	analyzeMechanism	point graph	const frameCount = Math.min(mechanism.joints.length, mechanism.links.length);	pending S6/S7 semantic disposition
src/app/model/mechanism/force-solver.ts	286	analyzeMechanism	point graph	reactionIndex: this.buildReactionIndex(mechanism.joints[0] ?? [], mechanism.links[0] ?? []),	pending S6/S7 semantic disposition
src/app/model/mechanism/force-solver.ts	312	frameAt	point graph	mechanism.joints[index],	pending S6/S7 semantic disposition
src/app/model/mechanism/force-solver.ts	313	frameAt	point graph	mechanism.links[index],	pending S6/S7 semantic disposition
src/app/model/mechanism/force-solver.ts	320	frameAt	point graph	kinematics = this.captureCurrentKinematics(mechanism.links[index], fallback[index]);	pending S6/S7 semantic disposition
src/app/model/mechanism/force-solver.ts	323	frameAt	point graph	mechanism.joints[index],	pending S6/S7 semantic disposition
src/app/model/mechanism/force-solver.ts	324	frameAt	point graph	mechanism.links[index],	pending S6/S7 semantic disposition
src/app/model/mechanism/force-solver.ts	345	analyzeFrame	legacy record	(link): link is RealLink | SliderBlock =>	pending S6/S7 semantic disposition
src/app/model/mechanism/force-solver.ts	346	analyzeFrame	legacy record	link instanceof RealLink || link instanceof SliderBlock	pending S6/S7 semantic disposition
src/app/model/mechanism/force-solver.ts	380	analyzeFrame	legacy record	const count = body instanceof RealLink ? 3 : 2;	pending S6/S7 semantic disposition
src/app/model/mechanism/force-solver.ts	403	analyzeFrame	legacy record	!(rider instanceof RealLink) ||	pending S6/S7 semantic disposition
src/app/model/mechanism/force-solver.ts	405	analyzeFrame	legacy record	(carrier !== undefined && !(carrier instanceof RealLink))	pending S6/S7 semantic disposition
src/app/model/mechanism/force-solver.ts	422	analyzeFrame	legacy record	(joint): joint is RealJoint => joint instanceof RealJoint && joint.input	pending S6/S7 semantic disposition
src/app/model/mechanism/force-solver.ts	429	analyzeFrame	legacy record	if (inputJoint instanceof PrisJoint) {	pending S6/S7 semantic disposition
src/app/model/mechanism/force-solver.ts	430	analyzeFrame	legacy record	inputBody = incident.find((body) => body instanceof SliderBlock);	pending S6/S7 semantic disposition
src/app/model/mechanism/force-solver.ts	436	analyzeFrame	legacy record	inputBody = incident.find((body) => body instanceof RealLink);	pending S6/S7 semantic disposition
src/app/model/mechanism/force-solver.ts	468	analyzeFrame	legacy record	if (body instanceof RealLink) {	pending S6/S7 semantic disposition
src/app/model/mechanism/force-solver.ts	505	analyzeFrame	legacy record	if (inputKind === 'torque' && inputBody instanceof RealLink) {	pending S6/S7 semantic disposition
src/app/model/mechanism/force-solver.ts	515	analyzeFrame	legacy record	if (inputJoint instanceof PrisJoint && inputJoint.isFloating) {	pending S6/S7 semantic disposition
src/app/model/mechanism/force-solver.ts	529	analyzeFrame	legacy record	? body instanceof RealLink	pending S6/S7 semantic disposition
src/app/model/mechanism/force-solver.ts	538	analyzeFrame	legacy record	if (body instanceof RealLink) {	pending S6/S7 semantic disposition
src/app/model/mechanism/force-solver.ts	655	rootBody	point graph; legacy record	(link instanceof RealLink && link.subset.some((member) => contains(member)));	pending S6/S7 semantic disposition
src/app/model/mechanism/force-solver.ts	703	frameBodies	legacy record	if (!(body instanceof RealLink)) continue;	pending S6/S7 semantic disposition
src/app/model/mechanism/force-solver.ts	704	frameBodies	point graph	const pins = body.joints.filter(	pending S6/S7 semantic disposition
src/app/model/mechanism/force-solver.ts	705	frameBodies	legacy record	(joint): joint is RealJoint =>	pending S6/S7 semantic disposition
src/app/model/mechanism/force-solver.ts	706	frameBodies	legacy record	joint instanceof RealJoint && joint.ground && !(joint instanceof PrisJoint)	pending S6/S7 semantic disposition
src/app/model/mechanism/force-solver.ts	721	jointsOnFrame	point graph	if (frame.has(body.id)) body.joints.forEach((joint) => joints.add(joint.id));	pending S6/S7 semantic disposition
src/app/model/mechanism/force-solver.ts	740	enumerateReactions	legacy record	if (!(candidate instanceof RealJoint)) continue;	pending S6/S7 semantic disposition
src/app/model/mechanism/force-solver.ts	747	enumerateReactions	legacy record	if (candidate instanceof PrisJoint) {	pending S6/S7 semantic disposition
src/app/model/mechanism/force-solver.ts	748	enumerateReactions	legacy record	const piston = incident.find((body) => body instanceof SliderBlock);	pending S6/S7 semantic disposition
